CustomerID,BranchID,LastPurchaseDate,TotalTransactions,TotalSpent,Currency,PaymentType
13099,BR-002,14-06-2023,6,890.3217448,EUR,Instant
13102,BR-006,24-07-2023,5,546.9144846,EUR,Credit
13103,BR-001,16-05-2023,2,876.7336795,USDT,Credit
13105,BR-007,04-11-2024,2,970.1625876,USD,Instant
13106,BR-006,13-12-2024,3,1430.371213,USDT,Instant
13108,BR-002,13-08-2024,6,1168.304626,USD,Instant
13109,BR-005,18-10-2024,1,934.5190085,GBP,Instant
13110,BR-007,02-04-2023,3,527.6654967,USD,Instant
13111,BR-003,10-06-2023,1,912.9910222,GBP,Credit
13112,BR-007,07-08-2024,3,1497.47781,USD,Instant
13113,BR-006,13-12-2023,0,1548.616393,EUR,Instant
13114,BR-001,31-01-2025,6,1116.00692,USDT,Credit
13115,BR-006,31-12-2024,1,830.426682,EUR,Credit
13117,BR-001,06-02-2024,5,1075.470677,USDT,Credit
13119,BR-006,13-02-2025,5,788.0204213,GBP,Instant
13120,BR-005,02-07-2024,4,102.6541705,USDT,Credit
13121,BR-003,17-10-2024,5,1622.794118,USD,Instant
13123,BR-002,28-02-2024,3,1073.28781,USDT,Instant
13124,BR-001,30-03-2024,4,1493.384798,USD,Instant
13125,BR-006,30-12-2024,3,1212.5788,GBP,Instant
13126,BR-006,11-07-2023,6,675.4262727,USD,Instant
13127,BR-001,04-02-2024,5,1166.444615,EUR,Instant
13128,BR-007,19-11-2024,0,1534.572432,USDT,Instant
13129,BR-006,15-04-2023,8,922.2973422,USD,Instant
13130,BR-005,15-11-2024,2,879.9987988,USD,Instant
13132,BR-005,09-05-2023,2,922.803613,USDT,Credit
13133,BR-001,30-08-2023,5,1363.584611,USDT,Instant
13134,BR-007,20-03-2024,2,738.8995759,USD,Instant
13135,BR-001,08-04-2023,4,804.850636,GBP,Instant
13137,BR-007,20-05-2023,1,362.0969036,EUR,Instant
13138,BR-006,15-09-2023,1,1929.823747,USD,Instant
13139,BR-001,23-05-2024,2,902.4080245,EUR,Instant
13140,BR-002,24-10-2023,4,1204.934995,USD,Credit
13141,BR-003,03-05-2023,3,70385.9452,USDT,Credit
13142,BR-001,02-07-2023,2,914.9746431,GBP,Instant
13143,BR-005,24-11-2024,5,118.1848515,USDT,Instant
13144,BR-004,09-07-2024,1,476.2766186,USDT,Credit
13145,BR-003,23-11-2024,4,1376.223333,USDT,Credit
13146,BR-004,10-06-2023,3,1050.734666,USD,Instant
13147,BR-006,18-05-2023,3,1242.112544,USD,Instant
13148,BR-007,12-04-2023,3,1111.273876,EUR,Credit
13149,BR-006,13-02-2024,6,1315.118099,EUR,Instant
13150,BR-002,22-08-2024,1,1374.599408,GBP,Instant
13151,BR-007,18-10-2023,4,1443.764236,USDT,Instant
13152,BR-004,24-02-2023,2,240.4501387,GBP,Instant
13153,BR-007,11-07-2024,1,1294.988287,USDT,Credit
13154,BR-001,21-03-2024,5,1131.809752,USD,Credit
13155,BR-007,10-06-2023,4,789.7629067,GBP,Instant
13156,BR-003,08-03-2024,0,82471.35589,USDT,Instant
13157,BR-006,08-07-2024,3,1119.337591,USDT,Instant
13158,BR-003,17-04-2024,2,978.1877338,EUR,Instant
13159,BR-002,11-04-2024,4,626.0426871,USDT,Credit
13160,BR-004,03-10-2023,7,525.4394369,GBP,Credit
13161,BR-002,24-02-2023,3,293.1611561,GBP,Credit
13162,BR-005,20-10-2024,2,1532.961546,EUR,Instant
13163,BR-005,16-08-2023,2,750.0114417,EUR,Instant
13164,BR-007,28-02-2023,4,1968.964514,USD,Instant
13165,BR-001,20-09-2024,4,1263.674835,GBP,Credit
13167,BR-007,04-09-2024,3,919.4937925,EUR,Instant
13169,BR-004,25-03-2023,2,846.4725941,USDT,Instant
13170,BR-007,23-10-2024,5,639.166456,EUR,Instant
13171,BR-003,24-05-2024,2,583.5903101,EUR,Instant
13172,BR-005,09-10-2023,2,111.5405876,USD,Instant
13173,BR-001,04-06-2023,4,1636.757442,EUR,Instant
13174,BR-004,01-12-2023,4,560.8398863,USDT,Instant
13175,BR-002,16-11-2023,2,958.3724435,EUR,Instant
13176,BR-003,24-09-2024,5,669.0734091,EUR,Instant
13177,BR-003,09-09-2024,3,784.7349595,USDT,Instant
13178,BR-006,03-02-2025,2,1050.393995,USDT,Credit
13179,BR-001,02-10-2023,4,341.2802956,USD,Instant
13180,BR-002,30-01-2025,3,385.5601133,USD,Instant
13181,BR-001,05-11-2024,4,317.4928697,EUR,Instant
13182,BR-003,13-05-2023,1,1195.658791,USDT,Instant
13183,BR-004,09-06-2024,1,804.4715715,USDT,Instant
13184,BR-001,29-09-2023,4,896.4494472,USDT,Instant
13185,BR-001,13-08-2023,4,430.0341875,USD,Instant
13186,BR-006,17-10-2023,4,1597.384127,EUR,Credit
13187,BR-005,13-08-2024,3,111806.908,USD,Instant
13188,BR-005,02-02-2024,2,968.0977211,GBP,Instant
13190,BR-005,08-06-2023,2,685.6242004,GBP,Instant
13191,BR-005,10-12-2023,3,957.9676864,USD,Credit
13192,BR-001,23-08-2024,1,248.6940179,USDT,Instant
13193,BR-002,18-02-2025,1,478.9201466,USD,Instant
13194,BR-004,08-06-2024,1,1056.987053,USD,Credit
13195,BR-001,08-12-2024,1,1307.581602,GBP,Instant
13196,BR-002,23-05-2024,2,808.2172178,USDT,Instant
13197,BR-007,10-12-2023,1,749.4419083,GBP,Instant
13198,BR-005,28-04-2023,2,380.2264388,GBP,Instant
13199,BR-001,10-01-2025,1,43565.34996,USDT,Instant
13200,BR-002,27-06-2024,2,507.9136091,EUR,Instant
13201,BR-007,09-11-2023,2,1539.251843,USDT,Credit
13202,BR-001,01-01-2025,2,619.7254463,USD,Instant
13203,BR-005,22-03-2024,2,680.4426468,GBP,Credit
13204,BR-001,14-03-2023,2,798.3308003,USD,Instant
13205,BR-005,01-03-2024,4,1547.640323,USDT,Credit
13206,BR-004,22-01-2025,3,238.7388255,GBP,Instant
13207,BR-003,28-12-2023,2,1176.426548,USD,Instant
13208,BR-001,03-11-2024,2,1315.370877,USDT,Credit
13209,BR-005,28-12-2023,3,112577.0632,USD,Credit
13210,BR-003,22-01-2024,0,142655.8966,EUR,Instant
13211,BR-001,12-08-2024,1,773.2884115,USD,Credit
13212,BR-006,02-12-2023,4,198870.1688,USDT,Instant
13213,BR-006,26-05-2023,2,980.3349664,GBP,Instant
13214,BR-005,15-09-2023,2,809.6906613,USDT,Credit
13215,BR-004,31-05-2024,6,168.0673216,USDT,Instant
13216,BR-001,25-04-2024,4,594.3636339,EUR,Instant
13217,BR-005,02-10-2024,1,658.8815661,EUR,Instant
13218,BR-001,26-03-2024,1,1609.78285,USD,Instant
13219,BR-004,13-11-2023,7,1426.938509,GBP,Instant
13220,BR-004,30-11-2024,3,317.7891956,USD,Credit
13221,BR-003,23-12-2023,1,1277.744388,EUR,Instant
13222,BR-007,21-10-2024,2,911.1700904,GBP,Instant
13223,BR-002,17-06-2023,2,1012.322461,USD,Credit
13224,BR-005,10-06-2024,6,108.6900284,GBP,Credit
13225,BR-003,03-08-2023,1,1018.150108,USD,Credit
13226,BR-004,28-04-2023,2,1387.7333,GBP,Instant
13227,BR-006,14-03-2024,4,93564.54116,USD,Instant
13228,BR-005,10-05-2024,4,452.7833243,USDT,Instant
13229,BR-006,22-10-2023,4,1011.272634,EUR,Instant
13230,BR-007,12-04-2024,9,958.5560956,EUR,Instant
13231,BR-006,23-03-2023,4,1186.770051,EUR,Credit
13232,BR-002,25-08-2024,4,1002.366243,USDT,Credit
13233,BR-006,21-12-2024,3,1482.626058,USDT,Credit
13234,BR-005,19-03-2023,3,1564.477258,EUR,Instant
13235,BR-006,28-07-2023,5,1911.461308,EUR,Credit
13236,BR-005,10-07-2023,3,1089.220907,USD,Instant
13237,BR-001,08-04-2023,5,1936.15748,USD,Instant
13238,BR-003,23-06-2024,1,826.7924546,GBP,Credit
13239,BR-002,25-10-2023,3,1106.809001,EUR,Instant
13240,BR-006,10-04-2024,1,927.1686728,USD,Instant
13241,BR-006,09-11-2024,1,979.7442717,USDT,Instant
13242,BR-006,27-12-2023,4,1113.524515,GBP,Credit
13243,BR-007,31-12-2023,4,1371.55413,USDT,Instant
13244,BR-005,30-01-2024,0,1161.413365,USD,Credit
13245,BR-001,26-02-2023,3,1268.834474,GBP,Instant
13246,BR-001,02-01-2024,2,777.7308874,USDT,Instant
13247,BR-006,12-01-2025,2,1130.968457,USDT,Credit
13248,BR-002,14-12-2024,3,1410.784348,USD,Credit
13249,BR-006,09-01-2025,1,688.0226189,GBP,Credit
13250,BR-006,07-10-2023,2,1987.084907,GBP,Instant
13251,BR-007,04-08-2023,2,853.3382223,EUR,Instant
13252,BR-002,24-11-2024,2,1168.122352,EUR,Instant
13254,BR-005,10-10-2024,4,1015.588371,USD,Instant
13256,BR-001,29-03-2024,2,1258.407476,GBP,Instant
13258,BR-004,22-05-2023,3,555.9864548,GBP,Instant
13259,BR-003,15-06-2024,2,1455.477002,GBP,Instant
13262,BR-007,04-01-2024,2,583.3307506,USD,Instant
13263,BR-005,18-12-2024,1,1708.33742,GBP,Instant
13264,BR-005,26-10-2024,2,1743.740469,USD,Instant
13265,BR-004,08-06-2023,1,1542.183844,USD,Instant
13266,BR-003,09-12-2024,4,950.0702815,GBP,Instant
13267,BR-001,13-04-2024,3,624.8575234,USDT,Credit
13268,BR-006,21-12-2024,2,1381.945277,USD,Instant
13269,BR-007,01-03-2023,3,1075.451155,USDT,Instant
13270,BR-007,03-10-2024,6,725.803127,USDT,Instant
13271,BR-006,03-04-2024,5,1879.433042,USD,Instant
13272,BR-004,19-05-2023,2,58743.81525,USD,Instant
13273,BR-007,30-04-2024,2,224472.7855,USD,Instant
13274,BR-003,07-06-2024,5,1236.912459,GBP,Credit
13275,BR-007,27-12-2024,3,748.9433507,EUR,Instant
13276,BR-005,21-01-2025,3,1647.684445,GBP,Instant
13277,BR-004,28-01-2025,2,1372.156822,USD,Instant
13278,BR-006,04-08-2023,4,93435.5742,EUR,Instant
13280,BR-006,20-09-2023,1,677.7129234,USD,Instant
13281,BR-003,16-03-2023,4,1053.248845,EUR,Instant
13282,BR-003,19-06-2023,2,919.2548658,GBP,Instant
13283,BR-005,20-08-2023,2,107030.6001,GBP,Instant
13284,BR-004,28-08-2024,2,797.1956329,USDT,Instant
13285,BR-002,30-05-2023,4,55.17917634,USD,Instant
13286,BR-003,28-04-2024,0,1785.472652,EUR,Instant
13287,BR-004,08-03-2023,3,1134.19977,GBP,Instant
13288,BR-006,12-02-2024,1,216.2074161,USDT,Instant
13289,BR-005,01-11-2024,6,1235.038337,USDT,Credit
13290,BR-005,05-04-2023,4,111374.1588,EUR,Credit
13291,BR-002,05-11-2024,2,580.1412214,EUR,Credit
13292,BR-005,10-12-2024,0,751.9614138,USDT,Credit
13293,BR-002,12-05-2023,0,200900.7526,GBP,Instant
13294,BR-006,10-07-2023,7,62.97996607,USDT,Credit
13295,BR-005,16-08-2024,1,1862.799679,USD,Instant
13296,BR-003,27-08-2024,1,1759.40361,GBP,Instant
13297,BR-001,25-12-2024,3,1370.255351,USD,Credit
13298,BR-007,09-10-2023,3,934.1997131,USD,Instant
13299,BR-003,22-05-2023,5,1022.90963,USD,Instant
13300,BR-006,06-06-2023,2,615.967077,USD,Instant
13301,BR-007,02-10-2024,2,1817.470484,USDT,Credit
13302,BR-007,05-09-2023,0,1412.411076,GBP,Instant
13303,BR-003,25-11-2023,4,475.0361963,EUR,Instant
13304,BR-007,23-07-2023,2,527.9453088,USDT,Credit
13305,BR-007,29-09-2024,8,2333.463695,EUR,Credit
13306,BR-005,20-09-2024,1,658.2830491,EUR,Instant
13307,BR-005,26-04-2023,6,1837.461468,GBP,Instant
13308,BR-001,24-06-2024,5,1203.028759,EUR,Credit
13309,BR-006,23-05-2023,4,806.7125618,USDT,Credit
13310,BR-007,06-09-2024,6,1782.415203,USD,Instant
13311,BR-001,07-07-2024,1,404.2144671,GBP,Instant
13312,BR-002,12-03-2024,4,604.9420702,GBP,Instant
13313,BR-002,12-06-2024,2,991.7332052,USD,Instant
13314,BR-002,11-11-2023,1,362.0167152,GBP,Credit
13315,BR-006,14-12-2024,4,1034.688976,USD,Instant
13316,BR-007,10-07-2024,2,94130.31868,EUR,Instant
13317,BR-004,09-04-2023,7,1671.054603,USDT,Instant
13319,BR-003,21-01-2025,2,489.5772205,USDT,Credit
13320,BR-002,08-09-2023,2,1288.352439,USDT,Credit
13321,BR-003,27-02-2024,3,82.56195443,EUR,Credit
13322,BR-003,29-05-2024,5,1265.865999,USDT,Credit
13323,BR-003,28-10-2024,1,756.0581244,GBP,Instant
13324,BR-002,04-07-2024,0,952.7027529,USDT,Instant
13325,BR-003,09-01-2024,1,730.2268543,USDT,Instant
13326,BR-004,14-07-2024,2,250.6114242,GBP,Credit
13327,BR-006,18-08-2024,6,1247.285849,USD,Instant
13328,BR-004,06-10-2024,1,423.2772393,USDT,Instant
13329,BR-006,10-04-2023,2,824.3882806,USD,Instant
13330,BR-001,08-09-2023,3,198.960362,GBP,Credit
13331,BR-002,26-09-2023,1,1494.554308,EUR,Instant
13332,BR-005,19-01-2024,5,607.0723571,USDT,Instant
13333,BR-007,08-05-2023,3,221.3249517,EUR,Instant
13334,BR-005,16-09-2024,1,257.8390065,USDT,Instant
13335,BR-006,09-11-2024,4,864.1314406,USDT,Instant
13336,BR-004,01-10-2023,2,1124.682812,USDT,Instant
13337,BR-007,17-03-2024,2,1260.945028,GBP,Instant
13338,BR-005,26-02-2024,1,680.9270278,USDT,Credit
13339,BR-003,23-12-2023,2,794.0738879,USDT,Credit
13340,BR-003,04-01-2025,1,1250.547942,USDT,Instant
13341,BR-004,15-04-2023,3,11.68490862,USDT,Instant
13342,BR-005,11-03-2024,1,869.095467,GBP,Instant
13344,BR-007,26-12-2024,3,1741.214169,USDT,Credit
13345,BR-003,15-06-2024,2,1538.301552,GBP,Instant
13346,BR-001,14-07-2023,1,650.7408199,USDT,Instant
13347,BR-007,16-08-2024,3,1242.606416,EUR,Instant
13348,BR-002,22-02-2024,3,1520.2379,EUR,Instant
13349,BR-001,29-07-2023,3,373.2184039,USDT,Credit
13350,BR-005,20-12-2023,1,24028.41484,USDT,Instant
13351,BR-002,22-11-2024,5,1048.435254,USDT,Instant
13352,BR-007,05-08-2024,3,1449.280418,GBP,Credit
13353,BR-001,26-07-2023,6,1742.160921,EUR,Instant
13354,BR-005,29-07-2023,5,1263.055605,USDT,Credit
13356,BR-007,27-08-2023,1,274.4543196,GBP,Instant
13359,BR-006,17-09-2024,0,689.9783488,USD,Instant
13360,BR-006,22-04-2024,4,1979.592685,USDT,Credit
13361,BR-004,03-05-2023,4,1078.23534,EUR,Instant
13362,BR-005,26-11-2023,3,1176.861688,EUR,Instant
13363,BR-001,28-01-2024,4,742.2421578,USDT,Instant
13364,BR-001,13-08-2024,3,700.5594258,GBP,Instant
13365,BR-003,28-07-2024,2,943.3620872,USDT,Instant
13366,BR-003,31-05-2023,2,369.1521425,USDT,Instant
13367,BR-003,11-02-2024,4,581.9138487,USD,Instant
13368,BR-005,10-01-2024,3,714.8719219,EUR,Instant
13369,BR-003,02-10-2023,3,1732.360664,USD,Instant
13370,BR-006,16-11-2023,3,380.2760326,USD,Instant
13371,BR-003,30-05-2024,5,1138.884045,EUR,Instant
13372,BR-004,12-05-2023,1,1096.393414,GBP,Instant
13373,BR-001,04-01-2025,2,1584.252852,GBP,Instant
13374,BR-005,15-12-2023,4,1368.171114,USDT,Credit
13375,BR-005,28-01-2024,7,1159.903094,USDT,Instant
13376,BR-007,07-04-2023,1,1016.57221,USD,Instant
13377,BR-006,04-08-2023,1,680.0131681,USDT,Instant
13378,BR-001,04-02-2024,2,1210.453871,GBP,Instant
13379,BR-004,01-11-2024,2,474.8817825,USDT,Instant
13380,BR-007,11-06-2023,5,1527.248016,USD,Credit
13381,BR-007,23-05-2023,1,1810.202992,USDT,Instant
13382,BR-003,20-11-2023,2,616.0555107,USDT,Instant
13383,BR-003,24-10-2023,2,1061.770736,GBP,Credit
13384,BR-004,26-10-2023,2,715.5064853,USDT,Instant
13386,BR-002,25-05-2023,4,1129.257302,USD,Instant
13387,BR-004,27-03-2024,7,874.3059265,EUR,Credit
13388,BR-002,12-12-2023,3,789.3898469,EUR,Credit
13389,BR-007,14-05-2024,2,911.0151737,USDT,Instant
13390,BR-003,31-01-2025,2,1137.265147,USDT,Instant
13391,BR-007,08-12-2024,6,254.0510765,EUR,Instant
13392,BR-006,25-11-2024,8,1337.131006,EUR,Instant
13393,BR-003,15-07-2023,1,251.2982887,USDT,Instant
13394,BR-002,09-01-2025,1,623.7262958,USD,Instant
13395,BR-001,07-10-2023,3,1482.530535,GBP,Instant
13396,BR-001,24-04-2024,3,1.484643109,USDT,Credit
13397,BR-003,20-06-2024,1,622.7875361,USDT,Credit
13398,BR-007,07-10-2023,2,1281.484829,USD,Credit
13399,BR-006,14-02-2024,4,1065.747262,USD,Credit
13400,BR-007,10-11-2024,2,1419.832872,USD,Instant
13401,BR-005,27-05-2023,1,892.5990336,USD,Instant
13402,BR-007,05-07-2023,4,1192.600687,USD,Instant
13403,BR-002,18-09-2023,6,380.9568961,EUR,Instant
13404,BR-001,12-02-2025,0,1459.769191,USDT,Instant
13405,BR-005,05-06-2024,3,1020.32106,GBP,Instant
13406,BR-004,17-01-2025,3,440.7247587,USDT,Credit
13407,BR-001,22-09-2024,2,1069.559367,GBP,Credit
13408,BR-001,08-12-2024,3,658.2386051,USDT,Instant
13409,BR-003,24-01-2025,3,1075.073331,USDT,Instant
13411,BR-005,21-04-2024,3,964.029076,EUR,Credit
13412,BR-007,12-03-2023,2,1021.677883,EUR,Instant
13413,BR-005,20-10-2024,0,1470.324092,USDT,Instant
13414,BR-006,15-10-2023,1,1051.953888,GBP,Credit
13415,BR-001,19-07-2024,3,1138.258875,USD,Instant
13416,BR-001,15-10-2023,8,1103.357557,USD,Instant
13417,BR-002,10-06-2024,6,1573.693042,USDT,Instant
13418,BR-003,20-02-2025,2,678.3729394,GBP,Instant
13419,BR-006,27-05-2024,2,845.1335703,USDT,Instant
13420,BR-002,15-11-2023,1,1358.564296,GBP,Credit
13421,BR-006,18-05-2023,4,762.7524046,EUR,Instant
13422,BR-005,06-09-2024,4,1703.938332,USD,Instant
13423,BR-003,17-08-2023,5,1652.081817,USDT,Credit
13424,BR-005,01-07-2023,5,636.246961,EUR,Credit
13426,BR-004,30-08-2023,5,1053.514865,USD,Instant
13427,BR-003,01-04-2024,3,1495.888193,EUR,Instant
13428,BR-005,10-10-2023,2,1809.768473,USD,Instant
13429,BR-005,16-01-2025,3,1342.353004,GBP,Credit
13430,BR-004,17-09-2023,3,1530.578521,USDT,Instant
13431,BR-004,20-03-2023,4,62499.28785,GBP,Credit
13432,BR-003,02-02-2024,2,70140.31924,USD,Instant
13433,BR-006,17-03-2024,1,981.8828792,USDT,Instant
13434,BR-003,26-01-2025,3,1046.175861,GBP,Instant
13435,BR-006,14-06-2024,4,1831.620748,USD,Instant
13436,BR-005,12-08-2023,0,1327.795174,USDT,Instant
13437,BR-002,20-09-2023,1,1312.5003,EUR,Instant
13438,BR-007,19-12-2024,4,1299.681366,EUR,Credit
13439,BR-002,14-01-2024,1,1315.327721,USDT,Instant
13440,BR-002,30-12-2023,5,1303.494584,USDT,Credit
13441,BR-006,23-08-2023,0,1464.646661,USDT,Instant
13442,BR-003,21-01-2025,2,1447.458695,GBP,Credit
13443,BR-007,10-10-2023,1,978.8016326,EUR,Instant
13444,BR-001,03-10-2023,3,1607.574601,USD,Credit
13445,BR-005,15-11-2024,4,568.3600769,GBP,Instant
13447,BR-004,14-08-2023,1,994.1024413,USDT,Credit
13448,BR-003,14-10-2023,7,573.826605,USD,Instant
13449,BR-005,31-10-2023,4,147.4082793,USD,Instant
13450,BR-002,06-02-2024,4,1442.934708,USDT,Instant
13451,BR-003,21-05-2024,4,1047.737852,EUR,Credit
13452,BR-004,30-10-2023,0,618.210806,USD,Credit
13453,BR-002,17-02-2024,2,1460.899706,USD,Instant
13454,BR-001,30-01-2025,4,1394.592868,USDT,Instant
13455,BR-004,27-01-2024,4,779.1852277,USD,Instant
13456,BR-004,30-08-2023,3,452.7594595,USD,Instant
13457,BR-003,16-09-2023,2,1911.424225,USD,Instant
13458,BR-002,30-06-2023,3,1354.669791,USD,Credit
13459,BR-007,07-12-2024,3,1084.556607,GBP,Credit
13461,BR-001,06-01-2024,3,1255.52473,USDT,Credit
13462,BR-007,28-12-2023,3,1113.857614,EUR,Instant
13463,BR-004,06-10-2023,4,405.657166,USD,Credit
13464,BR-002,21-05-2024,1,1480.381657,GBP,Credit
13465,BR-006,09-05-2023,0,1628.881898,USDT,Instant
13467,BR-003,20-01-2025,4,933.8422196,EUR,Instant
13468,BR-003,15-05-2024,1,1918.345152,GBP,Credit
13469,BR-005,10-02-2024,2,1246.071924,EUR,Instant
13471,BR-001,02-07-2024,6,252.0959476,USDT,Instant
13472,BR-002,07-12-2024,3,1525.504735,GBP,Instant
13473,BR-006,24-01-2024,3,610.4962799,GBP,Instant
13474,BR-007,22-04-2024,1,538.0721567,EUR,Instant
13476,BR-003,24-04-2023,5,656.464901,USDT,Instant
13477,BR-007,31-07-2024,6,1409.899074,USDT,Instant
13478,BR-001,06-06-2024,4,781.1693231,GBP,Instant
13479,BR-003,14-03-2023,2,1332.472204,USD,Credit
13480,BR-006,25-01-2025,1,1053.414748,GBP,Instant
13481,BR-004,26-08-2024,1,1131.166119,EUR,Instant
13482,BR-002,29-11-2024,0,903.7399704,EUR,Instant
13484,BR-001,25-04-2023,5,1067.160578,USD,Credit
13486,BR-005,14-06-2024,4,767.2670597,USD,Instant
13487,BR-003,17-03-2024,3,700.3077079,GBP,Credit
13488,BR-001,04-10-2023,3,1457.931639,USDT,Credit
13489,BR-006,10-09-2024,4,1338.192253,EUR,Instant
13490,BR-002,01-07-2023,0,1284.16272,GBP,Instant
13491,BR-001,28-06-2023,7,1048.293456,GBP,Credit
13492,BR-007,27-01-2024,1,1570.359671,EUR,Credit
13493,BR-001,18-10-2023,1,1103.330532,USD,Instant
13494,BR-001,27-03-2024,4,1062.252162,USD,Credit
13495,BR-001,08-02-2025,2,487.4721124,USDT,Instant
13496,BR-007,22-06-2023,4,1864.893597,USDT,Credit
13497,BR-003,27-10-2024,2,1096.929711,EUR,Instant
13500,BR-002,24-08-2024,3,1587.74371,EUR,Instant
13501,BR-005,17-04-2023,4,1893.145162,EUR,Instant
13502,BR-004,06-01-2025,3,796.3078385,GBP,Instant
13503,BR-003,28-05-2024,3,1578.201755,USDT,Credit
13504,BR-002,14-11-2023,3,269.2819235,GBP,Instant
13505,BR-006,15-11-2023,3,1327.046724,GBP,Instant
13506,BR-001,28-03-2023,3,615.2156428,USD,Instant
13507,BR-007,16-01-2025,4,435.8845775,USDT,Instant
13508,BR-007,10-02-2024,5,652.8121172,EUR,Instant
13509,BR-002,03-08-2024,5,729.5543686,USD,Instant
13510,BR-007,17-05-2024,0,645.1290357,GBP,Instant
13511,BR-001,24-12-2024,4,411.0168585,USDT,Instant
13512,BR-006,10-05-2024,2,1237.463335,USD,Credit
13513,BR-007,13-05-2023,0,382.2846829,USDT,Instant
13514,BR-001,02-05-2024,1,554.40712,USDT,Instant
13515,BR-003,16-01-2025,5,1011.245619,GBP,Instant
13517,BR-004,20-11-2024,0,1458.165829,GBP,Instant
13519,BR-007,29-04-2024,2,775.595398,USDT,Instant
13520,BR-004,20-12-2023,3,486.7429264,EUR,Instant
13521,BR-004,17-12-2023,3,570.3903618,USD,Instant
13522,BR-007,31-10-2023,3,239.6532206,GBP,Instant
13523,BR-006,13-05-2023,4,859.7196038,GBP,Instant
13524,BR-001,25-04-2023,0,365.2683815,USD,Instant
13526,BR-007,23-05-2024,4,554.4997114,GBP,Instant
13527,BR-001,04-10-2024,3,1148.186183,USD,Credit
13528,BR-001,19-10-2023,5,1441.125241,GBP,Credit
13529,BR-005,12-03-2023,4,1180.292134,USDT,Credit
13530,BR-001,14-10-2023,3,1236.730239,USDT,Instant
13531,BR-005,05-05-2023,4,1043.657568,GBP,Instant
13534,BR-006,16-03-2024,3,1138.680194,USDT,Instant
13535,BR-006,30-03-2024,2,1173.510391,USDT,Instant
13536,BR-003,26-07-2023,5,1169.198174,USD,Instant
13537,BR-005,22-02-2024,1,230258.0276,USDT,Instant
13538,BR-005,27-05-2024,2,1302.24478,USDT,Instant
13539,BR-007,16-11-2023,4,1717.70435,USDT,Credit
13540,BR-006,13-01-2025,0,1062.957696,USDT,Credit
13541,BR-003,24-10-2023,0,956.1070017,USD,Instant
13543,BR-001,20-11-2023,5,1063.485129,USDT,Instant
13544,BR-007,24-05-2024,5,1876.384231,EUR,Credit
13545,BR-004,02-03-2023,4,1514.434157,USD,Credit
13546,BR-002,12-04-2023,2,848.1071995,USDT,Instant
13549,BR-007,30-10-2024,4,1191.798941,USD,Instant
13550,BR-003,12-12-2023,3,1238.788056,EUR,Credit
13551,BR-002,29-08-2024,0,363.5205585,EUR,Credit
13552,BR-003,25-09-2023,4,955.3969674,USD,Instant
13553,BR-007,01-11-2024,3,798.6788206,GBP,Credit
13556,BR-002,29-08-2024,2,1078.448818,USD,Credit
13557,BR-003,06-03-2023,3,1125.44614,EUR,Instant
13558,BR-001,24-05-2023,1,1534.934204,USDT,Credit
13559,BR-007,23-01-2024,0,580.2195696,USD,Credit
13560,BR-003,04-02-2025,4,938.0017761,USD,Instant
13561,BR-007,02-11-2024,2,1628.229677,USD,Instant
13562,BR-006,30-08-2023,5,2117.03684,USD,Instant
13563,BR-004,09-03-2023,5,593.4953762,USD,Instant
13564,BR-003,05-02-2025,2,747.4744756,USD,Instant
13565,BR-005,01-05-2024,1,1430.124269,GBP,Instant
13566,BR-006,26-07-2023,0,1399.153466,USD,Credit
13567,BR-001,12-11-2023,1,569.4328784,GBP,Instant
13568,BR-001,11-03-2024,4,1444.389279,USDT,Credit
13570,BR-001,14-09-2024,2,489.9971547,GBP,Instant
13571,BR-002,27-10-2023,4,936.0176438,USD,Credit
13572,BR-004,18-05-2023,3,999.7253912,USDT,Instant
13573,BR-002,03-06-2023,5,750.3714657,EUR,Instant
13574,BR-006,26-05-2024,3,1076.609245,USD,Credit
13575,BR-002,19-05-2024,1,1334.31625,USDT,Credit
13576,BR-002,08-10-2023,6,1182.53146,USD,Instant
13577,BR-005,29-06-2023,5,641.2337389,USDT,Instant
13578,BR-001,24-01-2025,3,849.7363891,GBP,Credit
13579,BR-003,05-03-2024,5,1104.901712,USD,Instant
13580,BR-002,23-10-2023,2,2092.249533,EUR,Credit
13581,BR-006,19-08-2023,2,1058.847295,USDT,Instant
13582,BR-006,25-06-2023,1,486.384707,GBP,Credit
13583,BR-005,21-05-2024,4,492.0741264,USD,Instant
13584,BR-006,02-11-2024,2,959.6326522,USDT,Instant
13585,BR-004,17-05-2023,7,31.97684719,USD,Instant
13587,BR-004,08-03-2024,4,1422.505087,GBP,Instant
13588,BR-001,27-02-2023,3,601.0219606,USD,Instant
13589,BR-002,13-04-2024,8,712.5044074,USD,Instant
13590,BR-002,15-11-2024,1,593.7974729,USD,Credit
13591,BR-006,14-07-2024,3,835.0411536,USD,Instant
13592,BR-006,15-11-2023,2,827.7375023,USDT,Credit
13593,BR-005,14-01-2025,5,729.3350638,GBP,Instant
13594,BR-001,06-07-2023,0,699.1108167,GBP,Instant
13595,BR-005,04-12-2024,3,59.48147607,USD,Instant
13596,BR-004,05-04-2023,4,1124.720765,USD,Instant
13598,BR-006,15-04-2023,7,765.3310013,GBP,Credit
13599,BR-003,16-01-2025,1,1042.710804,EUR,Credit
13600,BR-002,23-02-2023,1,55040.30806,USD,Instant
