CustomerID,Gender,Age,Country,City
7849225246,Male,30,Singapore,Singapore
1870217421,Female,39,Singapore,Singapore
4801169561,Female,29,Canada,Toronto
260320072,Male,77,Singapore,Singapore
6176627446,Female,50,Canada,Toronto
2598825412,Female,71,Invalid_Country,Invalid_City
7791132312,Male,66,Germany,Berlin
770273786,Female,25,France,Paris
1710936400,Male,78,Canada,Toronto
7228684710,Male,44,Germany,Invalid_City
7332710468,Female,55,Canada,Toronto
4789666363,Female,21,Singapore,Singapore
9238535237,Female,70,Singapore,Singapore
4593244483,Female,34,France,Paris
4005938606,Female,24,Canada,Toronto
369922775,Female,49,South Africa,Cape Town
3964761805,Male,19,Singapore,Singapore
5559472491,Female,58,South Africa,Cape Town
871969920,Female,31,Canada,Toronto
1989026385,Male,69,Canada,Toronto
9736829900,Female,68,Japan,Tokyo
2813728504,Other,60,South Africa,Cape Town
4411912518,Female,54,Japan,Tokyo
3638573049,Male,32,Brazil,Rio de Janeiro
3641435546,Male,57,Singapore,Singapore
472236807,Female,33,South Africa,Cape Town
9821158145,Male,69,Japan,Tokyo
2713728412,Male,60,Japan,Tokyo
7412780918,Other,50,France,Paris
1161004634,Female,70,Canada,Toronto
3780677822,Female,43,South Africa,Cape Town
8365503545,Female,37,Canada,Toronto
1931561128,Female,67,Japan,Tokyo
9817723995,Female,150,Canada,Toronto
697021,Female,55,Singapore,Singapore
8886811174,Female,70,Singapore,Singapore
9799329638,Male,50,Canada,Invalid_City
1766905910,Male,35,Singapore,Singapore
7703817649,Female,53,Japan,Tokyo
1187057178,Male,-10,Brazil,Lorishire
4404641773,Female,41,Singapore,Singapore
6433820798,Male,45,Germany,New Paul
6487507138,Other,29,Germany,Berlin
5506337104,Male,79,Brazil,Rio de Janeiro
2409689191,Other,150,Singapore,Singapore
3603650283,Male,54,South Africa,Cape Town
5742002008,Male,42,Canada,Toronto
828415781,Other,72,Invalid_Country,Paris
5425150157,Male,72,Japan,Tokyo
7186262205,Female,41,Germany,Berlin
6914941036,Female,150,Brazil,Rio de Janeiro
8663785516,Male,19,Japan,Tokyo
6372497674,Male,55,Brazil,Rio de Janeiro
2729630546,Male,46,Invalid_Country,Invalid_City
2968226218,Female,61,Germany,Invalid_City
1683851254,Male,35,Invalid_Country,Rio de Janeiro
2390282866,Male,22,Germany,Berlin
3175039944,Male,71,South Africa,Cape Town
704986443,Female,61,Singapore,Singapore
269426444,Female,75,Germany,Berlin
1084991314,Male,22,South Africa,Kimberlybury
9998549006,Male,42,Brazil,Rio de Janeiro
7897896404,Male,22,Germany,East Traci
6512614884,Other,41,Germany,Berlin
9353654880,Female,35,France,Paris
3141042327,Male,22,Singapore,Invalid_City
6879965118,Male,46,Canada,Toronto
4595890121,Other,46,Singapore,Singapore
1115969274,Other,41,South Africa,Cape Town
7145796212,Female,45,Germany,Berlin
3273858182,Male,76,France,Paris
1078858667,Female,37,Singapore,Singapore
8946905311,Male,24,Brazil,Rio de Janeiro
8484648638,Female,35,Germany,Berlin
3604800713,Female,23,South Africa,Cape Town
8315796177,Male,63,Brazil,Rio de Janeiro
2019448424,Female,-10,Germany,Berlin
2574364839,Male,45,Brazil,Rio de Janeiro
6701108275,Male,62,Singapore,Invalid_City
8296309865,Male,75,South Africa,Cape Town
4864208670,Female,59,South Africa,Cape Town
9055803932,Female,61,Japan,Tokyo
8592138760,Male,56,South Africa,Cape Town
7153164291,nan,-10,Japan,Tokyo
7957055984,Male,55,Germany,Berlin
8903492422,Female,24,France,Bennettchester
6334180583,Female,40,Singapore,Invalid_City
6778577631,Male,58,Brazil,East Kevinfort
3510891843,Female,18,South Africa,Cape Town
2571193593,Male,19,Canada,Toronto
3819637654,Female,62,France,Paris
7294591414,Other,33,Japan,Tokyo
3444509728,Female,28,Canada,Toronto
9029572637,Female,51,Germany,Berlin
1818893187,Female,32,Singapore,East Sarah
9743637892,Female,37,Singapore,Invalid_City
3400034745,Other,22,Japan,Tokyo
5376491346,Female,49,Singapore,Invalid_City
431767938,Female,65,Germany,Berlin
9323814549,Female,33,France,Paris
7533188315,Female,22,France,Paris
301640851,Female,30,Canada,Toronto
5818720677,Male,25,France,Invalid_City
2577305754,Male,72,Brazil,Rio de Janeiro
490004150,Male,75,Singapore,Singapore
8438212849,Female,62,Canada,Toronto
4829580483,Male,49,Canada,Toronto
4356166822,Female,36,Japan,Tokyo
7043137537,Other,150,Germany,Berlin
3909200455,Female,26,Germany,Berlin
8819049582,Other,44,France,Paris
934533901,Female,45,Brazil,Rio de Janeiro
6372423338,Male,68,Brazil,Rio de Janeiro
3438251695,Female,70,Brazil,Rio de Janeiro
2496999771,Male,59,South Africa,Cape Town
9536642348,Female,69,Singapore,Invalid_City
6609346905,Female,53,Canada,Toronto
8688699678,Male,20,Germany,Berlin
7128213827,Female,54,Singapore,East Steventon
5743846884,Female,20,France,Paris
745081877,Male,78,France,Paris
2401798399,Other,46,France,Paris
8490721423,Male,71,South Africa,Invalid_City
5166616604,Male,78,France,Paris
3861527148,Female,20,France,Paris
1933496133,Female,27,Singapore,Invalid_City
7271638594,Male,31,Japan,Hollybury
1063690296,Other,29,Canada,Toronto
293985228,Female,59,Brazil,Rio de Janeiro
7758167109,Male,60,France,Paris
4915852659,Male,54,Canada,Toronto
57242664,Female,18,Canada,Invalid_City
4141443783,Other,75,South Africa,Cape Town
7451531805,Male,30,France,Paris
1668824594,Male,33,France,Invalid_City
4138297645,Other,36,South Africa,Cape Town
7432827273,Female,42,Canada,Toronto
2777487141,Male,61,South Africa,Cape Town
7499903063,Female,59,Japan,Invalid_City
6748195434,Male,25,Germany,Berlin
3228485842,Female,55,Brazil,Invalid_City
9987516335,Other,42,Singapore,Singapore
1332662745,Male,53,Brazil,Rio de Janeiro
5663660699,Female,56,Japan,Tokyo
3156951714,Other,43,Canada,Toronto
1551758057,nan,77,Canada,Toronto
6937464434,Female,47,Singapore,Singapore
2364216777,Male,64,France,Invalid_City
7827796758,Male,24,France,Paris
3774205813,Male,50,Canada,Toronto
335115595,Female,35,Canada,Toronto
8749201182,Male,67,France,Paris
3023739559,Male,22,Japan,Invalid_City
2613971598,Female,27,Japan,Tokyo
7682404480,Male,70,Japan,Tokyo
7116288810,Female,150,Germany,Invalid_City
8488931992,Female,34,Japan,Tokyo
2490471710,Other,45,Canada,Toronto
8883941661,Male,56,Singapore,Invalid_City
8327330587,Male,79,Brazil,Rio de Janeiro
678653097,Male,150,France,Paris
1915243932,Male,75,Germany,Berlin
7016320007,Female,29,Singapore,Singapore
5352377385,Male,-10,Singapore,New Benjaminstad
252925328,nan,63,France,Paris
1097849326,Female,40,Brazil,Rio de Janeiro
9380128572,Male,64,Japan,Tokyo
8688647390,Female,53,France,Thorntonhaven
8674541501,Male,78,Germany,Berlin
5304256690,Male,47,Japan,Tokyo
3922775037,Female,50,Canada,Invalid_City
9963009862,Female,35,Germany,Berlin
8907748685,Female,26,Invalid_Country,Paris
3694033949,Male,57,Germany,Berlin
5198693540,Other,54,Canada,Toronto
8888822370,Male,19,South Africa,Cape Town
7659941946,Male,48,Canada,Toronto
4813382314,Female,58,Singapore,Singapore
7858680649,Female,35,Singapore,Invalid_City
8564591738,Other,72,Canada,Toronto
8047535158,Female,30,France,Invalid_City
7431092409,Female,75,Singapore,Singapore
7182944303,Male,29,Brazil,Invalid_City
2504634343,Female,38,Germany,Berlin
7434362830,Female,26,Canada,Toronto
9911914668,Female,38,Singapore,Singapore
2956275827,Other,24,Brazil,Rio de Janeiro
7490036964,nan,58,Canada,Toronto
1125265343,Male,74,France,Paris
2281661641,Female,77,Brazil,Rio de Janeiro
8194458421,Male,150,Japan,Tokyo
9863475152,Male,75,South Africa,Cape Town
6606527928,Male,150,Singapore,Invalid_City
920704,Female,22,Japan,Tokyo
6244941587,Female,55,Brazil,Rio de Janeiro
8232005378,Female,56,South Africa,Cape Town
3780921347,Male,45,Singapore,Singapore
5714208047,Female,41,Japan,Tokyo
3643950326,Female,72,Japan,Tokyo
345771735,Male,19,France,Paris
5534695903,Female,31,Singapore,Singapore
2470583631,Female,37,Brazil,Rio de Janeiro
3625734972,Male,60,Brazil,Rio de Janeiro
2728553576,Male,66,Japan,Tokyo
5536422630,Male,28,South Africa,East Shannon
2311520434,Male,24,France,Paris
6210078181,Male,58,Invalid_Country,Tokyo
2845038813,Female,77,South Africa,Cape Town
87546888,Female,69,Invalid_Country,Berlin
6172479817,Female,23,Canada,Toronto
7972672429,Male,76,Brazil,Rio de Janeiro
9491266146,Male,62,Invalid_Country,Toronto
7218356062,Female,70,France,Paris
9420095406,Male,65,Brazil,Rio de Janeiro
6857339423,nan,18,Invalid_Country,Cape Town
6672489412,Male,29,Brazil,Rio de Janeiro
469505817,Female,67,Canada,Toronto
8314894914,Male,58,Canada,Toronto
9158936773,Male,150,Germany,Berlin
577692696,Female,29,Singapore,Singapore
3285116005,Male,73,Invalid_Country,Paris
9318683114,Female,64,South Africa,Cape Town
4721970165,Other,33,Japan,East Theresaberg
428074327,Male,36,France,Paris
6308358580,Male,70,France,Lake Roberto
3711007554,Female,57,South Africa,Cape Town
7920277198,Male,28,Canada,Toronto
4476852184,Female,48,Germany,Berlin
7743932247,Male,43,Japan,Tokyo
3391275246,Female,34,France,Paris
1781854228,Female,30,Canada,North Jameston
994353949,Female,50,Germany,Berlin
6803354130,Male,19,South Africa,Cape Town
4478997744,Male,64,Singapore,Singapore
800687595,Female,41,Brazil,Rio de Janeiro
4810213531,Female,18,South Africa,Cape Town
8237583682,Male,41,Canada,Toronto
5290338259,Female,41,Brazil,Invalid_City
3420742027,Male,47,France,Paris
3705597245,Male,33,Singapore,Singapore
1962753700,Female,25,Japan,Cortezberg
2761287885,Female,50,Japan,Tokyo
7620787166,Male,29,Germany,Berlin
3545428442,Male,43,France,Paris
3202087215,Female,62,Brazil,Port Lisa
9404927170,Male,31,Singapore,Invalid_City
5048753187,Female,67,Singapore,Invalid_City
6051710966,Female,20,Canada,Toronto
201566218,Male,58,Brazil,Rio de Janeiro
4240863920,Male,76,Brazil,Rio de Janeiro
2302023983,Female,42,Brazil,Rio de Janeiro
2305851958,Male,-10,Brazil,Rio de Janeiro
1522122161,Male,-10,Canada,Toronto
3713758139,Male,73,Canada,Toronto
1172364898,Male,55,South Africa,Cape Town
1744288648,Female,64,Singapore,Singapore
7573173872,Female,76,Canada,Toronto
3607338041,Female,28,Canada,Toronto
7108753023,Female,50,Germany,Invalid_City
3270830552,Male,35,Japan,Tokyo
4701249544,Female,23,France,Paris
2765092643,Male,72,Japan,Tokyo
588523737,Male,24,South Africa,Cape Town
6949693008,Male,18,France,Paris
8731433474,Male,-10,Brazil,Rio de Janeiro
2798458218,Other,72,Canada,Toronto
5714688558,Female,56,Canada,Toronto
3995395769,Female,42,Brazil,Rio de Janeiro
9579876390,Male,68,Canada,Toronto
4234920914,Female,66,France,Paris
9788906023,Male,44,France,Paris
9080105057,Male,29,France,Paris
6167461492,Other,51,Brazil,Rio de Janeiro
8932108896,Female,64,South Africa,Cape Town
4177526411,Female,19,Germany,Berlin
7667780085,Male,45,Brazil,Rio de Janeiro
8752884822,Male,79,Japan,Tokyo
8657073779,Male,47,Canada,New Paulstad
581935523,Male,63,Germany,Berlin
673294339,Female,58,Canada,East Scott
5899605368,Female,150,Brazil,Rio de Janeiro
4674909000,Male,75,Germany,Berlin
1738145470,Male,73,Brazil,Rio de Janeiro
9309195958,nan,51,Brazil,New Samantha
9469222487,Female,69,France,Paris
3361773495,Female,45,France,Invalid_City
4728403127,Female,150,Japan,Tokyo
9755815606,Female,55,France,Paris
5171733117,Male,63,Japan,Tokyo
1359595250,Female,44,South Africa,Cape Town
1576816346,Female,60,Japan,Tokyo
8904607861,Male,59,Canada,Toronto
700921705,Other,39,Canada,Toronto
8057321607,nan,57,Brazil,Rio de Janeiro
8891298925,Female,18,Germany,Berlin
3198961162,Male,22,Canada,Toronto
6622404146,Female,25,France,Paris
2313395269,Male,57,Brazil,Rio de Janeiro
7758641618,Female,21,Brazil,Invalid_City
3663520005,Female,64,Brazil,New Christophershire
5784275535,Female,40,Japan,Tokyo
1595836019,Female,59,France,Invalid_City
5372964324,Male,25,South Africa,Goodwintown
5040991499,Male,35,Singapore,Singapore
1418609729,Male,64,Canada,Toronto
9464462501,Female,70,Canada,Toronto
7082566271,Male,42,Germany,Invalid_City
3723682840,Female,19,Canada,Invalid_City
2146692572,Male,-10,Singapore,Singapore
4656480270,Male,74,Japan,Tokyo
3557383364,Male,-10,Canada,Toronto
5766975938,Female,74,Japan,Tokyo
6713545944,Female,27,Japan,Invalid_City
2542007527,Female,59,South Africa,Cape Town
5910700492,Female,34,Germany,Invalid_City
8764121992,Other,62,Brazil,Rio de Janeiro
4218567281,Female,70,France,Paris
2785958914,Female,33,Germany,Berlin
1139759163,Male,21,Japan,Tokyo
1996629618,Female,36,South Africa,Cape Town
3081750300,Female,24,Germany,Berlin
4907806731,Female,27,Brazil,Rio de Janeiro
4555435303,Male,31,Singapore,Singapore
9475353772,Female,28,Brazil,Invalid_City
489963950,Female,41,Canada,Invalid_City
7188842283,Female,23,Brazil,New Chelsea
6290319880,Female,43,Singapore,Singapore
5738925375,Male,150,South Africa,Cape Town
6070122337,Male,54,France,Paris
5397497194,Male,55,Singapore,Singapore
4647167242,Other,56,Germany,Berlin
8216256190,Male,58,Canada,Griffintown
4271439533,Male,41,Brazil,Rio de Janeiro
7294522629,Female,62,France,Paris
6724184816,Female,-10,Brazil,Rio de Janeiro
5138007597,Female,66,Japan,Invalid_City
672663209,Female,54,South Africa,Cape Town
87895738,Male,64,France,Paris
6090071413,Female,18,Singapore,Invalid_City
3553064327,Male,58,South Africa,Invalid_City
7693502947,Male,49,Germany,South Heatherland
6574713451,Male,47,South Africa,Cape Town
4915540135,Male,38,Germany,Berlin
2115810028,Female,150,Brazil,Rio de Janeiro
2707876230,Female,41,Germany,Berlin
241094223,Male,34,Singapore,Singapore
4206912642,Female,24,Canada,Invalid_City
356736991,Male,21,Canada,Toronto
864556657,Male,-10,Invalid_Country,North Margaret
9530921537,Female,79,Japan,Tokyo
3492219381,Male,41,Canada,Invalid_City
5480105133,Female,35,Brazil,Paulview
6178191455,Female,75,Brazil,Rio de Janeiro
6253480936,Male,46,Germany,Berlin
9562299591,Male,38,Canada,Toronto
1257556573,Male,76,South Africa,Cape Town
7673316751,Female,43,France,Paris
5588510626,Male,71,Germany,Berlin
1568311999,Female,59,Germany,Berlin
7962235126,Male,60,Canada,Toronto
4247400473,Female,22,South Africa,Invalid_City
8453526038,Male,26,Japan,Tokyo
3291866032,nan,51,Brazil,Rio de Janeiro
1182638372,Female,66,Brazil,Rio de Janeiro
9507885952,Female,19,Germany,Berlin
2188062165,Other,41,Brazil,Invalid_City
6714505021,nan,61,Japan,Tokyo
3386600514,Male,19,Brazil,Rio de Janeiro
2297609830,Male,71,France,Paris
8100090101,Other,54,Japan,Tokyo
3675905029,Male,58,Germany,Invalid_City
8449332659,Male,74,Singapore,Singapore
6641774245,Male,34,France,Paris
6219835026,Male,50,Canada,Toronto
2330917795,Female,68,Canada,Toronto
6879108927,Male,31,France,Paris
475708571,Female,70,Japan,Invalid_City
8268467600,Female,63,Canada,Toronto
9408801905,Male,58,Canada,Toronto
942231056,Male,44,Japan,Tokyo
833046572,Female,55,Japan,Tokyo
5335724816,Male,150,Germany,Berlin
7520141440,Other,44,Brazil,Rio de Janeiro
9579013329,Female,71,Canada,Michellefurt
5884633022,Male,65,Canada,Toronto
1492006414,Male,35,Singapore,Singapore
4306022478,Male,70,Brazil,Rio de Janeiro
988214609,Female,22,South Africa,East Lisa
2680770740,Female,71,South Africa,Cape Town
1080371934,Male,24,France,Paris
4117402583,Male,25,Germany,Berlin
7782349032,Female,58,Singapore,Singapore
3840129481,Male,79,Brazil,Rio de Janeiro
7569631686,Male,35,Germany,Berlin
4823316023,Female,45,Germany,Invalid_City
2578877444,Male,25,Japan,Tokyo
3497317903,Female,20,Brazil,Rio de Janeiro
2398592472,Male,48,Singapore,Singapore
7997793023,Male,19,Germany,Invalid_City
1668523823,Male,27,Japan,Tokyo
7086963248,Female,78,South Africa,Cape Town
9982967830,Female,29,France,Paris
5314864242,Female,51,Singapore,Singapore
1094815990,Male,31,South Africa,Cape Town
9275497299,Male,58,South Africa,Cape Town
3674625026,Male,73,Canada,Toronto
1900882924,Male,73,Japan,Tokyo
9988105176,Male,67,Brazil,Invalid_City
3194859071,Female,39,Canada,Toronto
7914886449,Male,65,Canada,Toronto
342894687,Female,150,Singapore,Singapore
7624098862,Other,52,Brazil,Rio de Janeiro
5957585227,Male,61,Singapore,Singapore
2462662586,Male,42,Brazil,Rio de Janeiro
4633383310,Female,72,Canada,Toronto
5688587682,Male,63,Germany,Berlin
421221492,Male,57,Brazil,Rio de Janeiro
6388146621,Male,40,Brazil,Rio de Janeiro
4041224883,Female,76,Germany,Berlin
3732701549,Female,68,Germany,Berlin
1904192027,Male,43,France,Paris
1422841582,Female,47,South Africa,Lake Kathy
894546988,Male,28,South Africa,Cape Town
9870270145,Female,49,Brazil,Rio de Janeiro
700549345,Other,53,Brazil,Rio de Janeiro
7057493611,Male,46,Singapore,Singapore
1205528827,Male,43,Germany,South Mariaburgh
1036972664,Male,46,Germany,Invalid_City
5474010143,Female,67,Brazil,Rio de Janeiro
8787852786,Female,24,South Africa,Cape Town
5542186282,Male,42,Singapore,Singapore
1031524407,Male,79,South Africa,Invalid_City
8107116243,Female,23,Brazil,Rio de Janeiro
7197148104,Male,72,France,Paris
233186660,Male,24,France,Invalid_City
3384708488,Female,75,South Africa,East Anthonystad
6295780093,Female,59,Canada,Toronto
5764496003,Female,37,Singapore,Singapore
3163877276,Male,59,Japan,Tokyo
5237471311,Male,150,France,Paris
8363645504,Female,22,Singapore,Singapore
4786008218,Female,20,Japan,East Brian
9478782321,Female,34,Singapore,Singapore
9820668116,Male,49,Invalid_Country,Berlin
2650612227,Male,76,France,Invalid_City
11747398,Other,37,Canada,Toronto
9255934274,Other,26,Singapore,Singapore
8046615422,Female,50,Singapore,Singapore
2229142051,Female,26,Japan,Tokyo
3179221156,Other,55,Germany,Berlin
2875813317,Female,18,South Africa,Cape Town
7752082670,Female,74,Invalid_Country,Tokyo
9849779880,Male,79,South Africa,Invalid_City
4295886809,Female,23,Canada,Sarahton
8444955847,Male,27,Japan,Invalid_City
664749447,Female,150,France,Paris
8199800147,Female,79,Singapore,New Kevin
3631824588,Female,21,Singapore,Singapore
8029192010,Female,36,South Africa,Scotthaven
9186345124,Male,47,Singapore,Singapore
1063824410,Male,65,South Africa,Cape Town
8409162408,Male,77,Canada,Toronto
3720403014,Female,65,Singapore,Singapore
9281696675,Male,58,South Africa,Cape Town
9068645195,Other,150,South Africa,Cape Town
1575200729,Female,65,Canada,Alyssafort
8532377175,Male,67,Invalid_Country,Rio de Janeiro
1783638385,Female,75,Brazil,Rio de Janeiro
5464281763,Male,65,Brazil,Rio de Janeiro
7440787385,Female,61,Canada,Toronto
6385338067,nan,52,Brazil,Rio de Janeiro
4775957831,Female,34,Germany,Berlin
6697176632,Female,27,Brazil,Rio de Janeiro
5487447827,Male,45,Canada,Invalid_City
5200608334,Male,-10,Brazil,Rio de Janeiro
1409062418,Male,53,Singapore,Singapore
7876170274,Male,57,Invalid_Country,Tokyo
9404957995,Female,50,Germany,Invalid_City
449770006,Female,64,Brazil,Rio de Janeiro
1938675884,Female,30,Brazil,Invalid_City
4460745942,Male,62,Brazil,Rio de Janeiro
3019514658,Female,45,Brazil,Rio de Janeiro
8290692278,Male,33,Singapore,Santanamouth
6466349366,Male,41,Canada,Toronto
2349678540,Other,45,Singapore,Singapore
7848613009,Male,30,South Africa,Cape Town
4076691888,Male,59,Germany,Berlin
9328456379,Female,47,Germany,Berlin
40051617,Female,59,Japan,Tokyo
6469122013,Male,56,France,Paris
2406777156,Male,150,Singapore,Singapore
2177813568,Female,32,Canada,Toronto
3913537785,Female,68,France,Invalid_City
7439671687,Female,42,Singapore,Singapore
8944341045,Male,52,Germany,Berlin
9682637182,Female,57,Singapore,Singapore
4926928890,Other,77,Brazil,Rio de Janeiro
4972007938,Female,44,Japan,Tokyo
6651186778,Female,64,Canada,Toronto
2091780435,Female,23,Brazil,Invalid_City
1980447432,Male,59,Canada,Toronto
1420186496,Male,47,Singapore,Singapore
6452279285,Female,-10,Brazil,Rio de Janeiro
8281444482,Male,59,Brazil,Invalid_City
4831208885,Female,44,Brazil,Rio de Janeiro
2734289981,Female,39,Canada,Toronto
7754070895,Female,18,Japan,Tokyo
6791309918,Female,-10,Brazil,Rio de Janeiro
6116566259,Female,29,Germany,Berlin
2370007803,Female,150,France,Paris
5315533910,Male,76,France,Paris
7594095400,Male,44,Brazil,Rio de Janeiro
9346171840,Male,19,Germany,Berlin
8545733719,Female,30,Singapore,Singapore
9803319637,Female,38,Germany,Berlin
9882375005,Other,74,France,Paris
1419857148,Male,18,Brazil,Invalid_City
3823527140,Female,42,Brazil,Lake Angela
4738755509,Other,62,Brazil,Rio de Janeiro
5545324082,Male,47,Singapore,Singapore
5366220632,Female,75,Germany,Berlin
5389143515,Male,20,Canada,Toronto
7133659876,Male,75,South Africa,Invalid_City
2606565419,Other,79,France,Michaelview
8763528302,Male,70,Germany,Berlin
8690587551,Male,61,Canada,Invalid_City
2214882574,Female,62,Brazil,Rio de Janeiro
5240657966,Male,78,France,Paris
7468968969,Female,60,France,Invalid_City
4821305299,Male,20,South Africa,Invalid_City
5156218141,Female,76,Germany,Invalid_City
5698610106,Female,23,Invalid_Country,Cape Town
7014749215,Male,22,Germany,Berlin
7559593156,Male,55,South Africa,Cape Town
9890759385,Female,41,Invalid_Country,Tokyo
6978176083,Male,47,Brazil,Rio de Janeiro
3372514201,Male,70,South Africa,Cape Town
7575648808,Male,28,Japan,Allenberg
8428515645,Male,59,Japan,Tokyo
9743615454,Female,27,France,Paris
5199496355,Female,38,France,Paris
4115037952,Other,52,Brazil,Rio de Janeiro
7289758768,Female,37,Germany,Berlin
4296884664,Male,62,Germany,Berlin
202249204,Female,26,Canada,Toronto
5239968685,Female,30,South Africa,Cape Town
1240572081,Male,25,Canada,Toronto
3944402631,Male,32,Germany,Berlin
147966508,Female,79,Canada,Toronto
4811713775,Male,69,South Africa,Cape Town
3039879339,Male,79,South Africa,Cape Town
9174254336,Female,67,France,Paris
4583078284,Male,18,Singapore,Singapore
2259041011,Male,42,France,Invalid_City
7645158241,Male,44,France,Paris
5627219135,Female,71,Brazil,Rio de Janeiro
1965107135,Male,25,Germany,Berlin
6158500060,Male,41,South Africa,Cape Town
8276321352,Female,46,South Africa,Cape Town
9628198717,Male,53,Brazil,Rio de Janeiro
6811531837,Female,74,Canada,Toronto
6934485807,Male,50,France,Paris
8493967797,Female,74,France,Paris
9382298286,Other,53,Japan,Tokyo
3685041567,Male,62,Singapore,Singapore
3347674608,Male,75,Singapore,Singapore
4581939702,Male,150,Singapore,Singapore
6927494773,nan,73,South Africa,Invalid_City
9604172298,Female,34,Germany,Berlin
9509321814,Male,72,Brazil,Rio de Janeiro
3538022333,Female,56,Brazil,Rio de Janeiro
1186449545,Other,57,Germany,Berlin
9897582199,Male,60,France,Paris
7475906410,Male,37,France,Paris
5031000732,Male,72,France,Paris
6934086102,Male,46,France,West Carol
3521280249,Female,20,Brazil,Rio de Janeiro
384693143,Other,71,Singapore,Singapore
7583911823,Male,43,Invalid_Country,Singapore
4585445801,Female,59,Brazil,Rio de Janeiro
4128368279,Female,-10,France,Paris
9904848430,Female,75,France,Pennyside
7004357892,Female,47,Canada,Toronto
8592784913,Female,35,Japan,Tokyo
4199880715,Male,63,South Africa,Lake Colleenville
2532596142,Female,68,Japan,Tokyo
4131430090,Male,73,South Africa,Lake Luis
4935487547,Male,48,Japan,Tokyo
378955185,Male,57,Singapore,Lake Ianport
9131496296,nan,26,Germany,North Stephanie
8295198869,Female,51,Japan,Invalid_City
9701461585,Female,25,Canada,Toronto
4960989013,Male,27,Japan,Tokyo
2568271732,Female,25,France,Paris
7406572876,Male,21,France,Paris
8055354502,Female,78,Singapore,Invalid_City
8224850563,Male,27,France,Lake Jamesborough
2382845690,Female,29,Singapore,Singapore
7402624598,Female,61,Japan,Tokyo
7973576137,Female,37,Germany,Berlin
2910518135,Other,65,Canada,Toronto
8045394735,Female,47,Singapore,Invalid_City
201401048,Male,74,Japan,Tokyo
2427867130,Male,19,France,Paris
1069131437,Male,68,Brazil,Rio de Janeiro
8943666457,Female,19,Japan,Thompsonville
4621377415,Female,19,France,Paris
4306441081,Female,59,Germany,Berlin
988193380,Male,52,Canada,Toronto
2954684779,Male,55,Brazil,Rio de Janeiro
505634152,Female,24,Germany,Berlin
9994067571,nan,75,Canada,Toronto
2904896093,Female,150,Singapore,Singapore
7314346694,Male,33,Japan,Tokyo
5516058598,Female,56,Invalid_Country,Invalid_City
5725225778,Male,60,France,Paris
6851009736,Female,72,Japan,Tokyo
20445379,Male,78,Invalid_Country,Rio de Janeiro
4437215689,Female,75,Brazil,Invalid_City
6149600164,Male,42,South Africa,Cape Town
9057305475,Male,150,Japan,Tokyo
8517981716,Other,23,Brazil,Lake Cheryl
6214557568,Female,59,Japan,Tokyo
3588138915,Male,60,France,Paris
3036977217,Male,77,Japan,Tokyo
6372897785,Male,36,Singapore,Invalid_City
916369196,Female,66,Japan,Tokyo
7307840022,Other,20,Japan,Tokyo
2276666031,Female,74,South Africa,Cape Town
3886926845,Male,19,Japan,Tokyo
3078718719,Male,58,Singapore,Singapore
6323682111,Female,53,Singapore,Singapore
6088683488,Female,75,Germany,Berlin
5403372328,Male,78,Japan,Invalid_City
3987584332,Male,46,France,Paris
913026443,Male,63,Japan,Tokyo
4142129404,Male,48,Singapore,Singapore
2693386268,Male,74,France,Paris
5126831031,Female,19,Japan,Tokyo
560617032,Female,70,South Africa,Cape Town
2956232858,Male,21,Germany,Berlin
2971864793,Male,28,Singapore,Singapore
5404881683,Male,34,Invalid_Country,Joshuafort
103308811,Female,43,Germany,West Leslie
7612520218,Other,38,South Africa,Cape Town
6235826207,Male,55,Japan,Tokyo
4206803056,Male,60,France,Paris
7960654407,Male,75,Germany,Berlin
807174279,Male,27,Japan,Tokyo
4391259867,Female,55,Canada,Toronto
6786022383,Male,66,France,Paris
5371357178,Male,53,South Africa,Cape Town
3363139367,Male,74,France,Paris
3882072601,Male,-10,Canada,Toronto
9893392084,Male,21,Singapore,Leonardstad
8523194884,Male,67,Brazil,Rio de Janeiro
3591637786,nan,65,Canada,Toronto
3290366214,Male,41,Singapore,Singapore
2276876168,Female,19,Canada,Invalid_City
5809986077,Male,41,Singapore,Singapore
9516202945,Male,70,South Africa,Cape Town
7825867851,Female,41,Japan,Tokyo
8837051263,Female,37,France,Paris
427537406,Male,20,Canada,Toronto
2653948680,Female,22,Canada,Toronto
4284264139,Male,69,Singapore,Singapore
2392456878,Female,47,Invalid_Country,Invalid_City
3094852734,Male,43,Canada,Toronto
6292451436,Male,41,France,Paris
1907138408,Male,53,Japan,Tokyo
963059155,Male,68,Singapore,Singapore
9578585163,Female,58,Japan,Tokyo
5558395331,Male,51,Japan,Tokyo
9765022211,Male,70,Invalid_Country,Rio de Janeiro
348557552,Male,54,Canada,Toronto
791787909,Male,29,Japan,Tokyo
1842369534,Male,-10,Japan,Tokyo
6240665984,Female,77,Germany,Berlin
5422246674,Female,21,Brazil,Rio de Janeiro
4296326416,Female,52,Japan,Tokyo
9088592465,Other,150,Canada,Toronto
4129928687,Female,37,South Africa,Invalid_City
7684453617,Male,21,France,Paris
2452302891,Male,39,Brazil,Rio de Janeiro
4783528110,Male,-10,South Africa,Cape Town
8040194322,Female,150,France,Paris
7058805512,Male,72,South Africa,West Martin
3903729303,Female,31,Germany,Invalid_City
