CustomerID,BranchID,LastPurchaseDate,TotalTransactions,TotalSpent,Currency,PaymentType
3671229728,BR-002,24-02-2023,7,560.3571006,USDT,Credit
1925109588,BR-007,21-07-2023,4,814.0263677,USD,Instant
2854307658,BR-007,27-02-2024,4,1345.443564,EUR,Instant
661108616,BR-004,21-04-2023,1,2064.577931,EUR,Instant
8602321775,BR-003,13-04-2024,3,1073.152987,EUR,Instant
4528990386,BR-005,28-08-2024,2,507.9842914,USDT,Instant
6661499891,BR-003,11-11-2023,4,1260.638686,GBP,Instant
7050586016,BR-006,01-06-2024,3,1771.938581,USD,Instant
3456375466,BR-004,08-07-2024,4,146659.0386,USDT,Instant
3138473596,BR-006,27-04-2023,3,1288.602826,GBP,Credit
1788576818,BR-001,01-08-2024,5,1360.243054,GBP,Instant
5921069663,BR-002,09-05-2023,3,2156.943637,USD,Instant
1126021769,BR-004,22-08-2023,3,843.7543261,USDT,Instant
4533533007,BR-006,23-04-2024,3,975.7933704,EUR,Instant
681806645,BR-007,06-01-2025,0,747.2899825,GBP,Credit
8153088194,BR-003,03-09-2023,2,37.26682677,USDT,Instant
2845532575,BR-005,21-03-2023,5,908.8703327,USDT,Instant
3011631119,BR-002,01-07-2023,2,975.8213458,USD,Credit
3993163158,BR-001,28-01-2025,3,1081.713706,USDT,Instant
7177655322,BR-005,13-08-2023,3,143661.8784,USDT,Instant
1071623276,BR-001,30-12-2024,2,1720.489485,EUR,Credit
8891611146,BR-004,29-12-2024,5,1364.172113,USD,Instant
2375024929,BR-004,29-05-2023,1,1391.872404,USDT,Instant
2960762656,BR-007,08-07-2023,3,1323.929464,USDT,Credit
1327155355,BR-003,19-04-2024,2,1447.94114,GBP,Credit
9675937964,BR-002,19-09-2024,2,1878.744967,USDT,Credit
9575169859,BR-004,04-06-2024,2,796.217292,USDT,Instant
4504096446,BR-001,29-07-2023,3,1181.560399,EUR,Instant
1166745891,BR-002,05-09-2023,6,1239.899162,EUR,Instant
2031031699,BR-005,16-01-2025,1,1096.842923,USD,Instant
2421682132,BR-005,09-09-2023,2,451.3127091,USD,Credit
9781650104,BR-007,14-05-2023,1,2140.805485,EUR,Credit
8298327039,BR-001,01-10-2023,5,294.8152114,USD,Credit
3418693736,BR-002,18-08-2023,3,891.4256003,GBP,Instant
5172084792,BR-001,06-05-2024,3,1269.597241,USD,Credit
9676553948,BR-001,03-09-2023,1,1533.302344,EUR,Credit
8713071499,BR-006,12-02-2025,5,152688.1325,USD,Credit
8157206392,BR-003,07-07-2024,2,1564.032629,USD,Instant
6899185988,BR-001,09-04-2023,0,59150.57263,EUR,Credit
8738889754,BR-007,20-12-2023,5,644.8764077,GBP,Instant
9101391946,BR-005,03-06-2023,1,1321.547319,GBP,Instant
1698283002,BR-007,04-10-2023,2,687.4356386,EUR,Credit
8325897517,BR-002,04-10-2023,1,1544.599714,USD,Credit
5314728407,BR-007,24-05-2024,1,1364.169859,GBP,Instant
9526919948,BR-001,17-07-2023,2,833.930735,USD,Instant
5232688035,BR-002,18-05-2024,1,507.8966302,USDT,Instant
5563817907,BR-005,21-10-2024,4,149093.7018,USDT,Instant
8009650081,BR-003,25-10-2023,3,460.3550931,USD,Credit
7749133240,BR-005,24-03-2024,3,602.601695,USD,Instant
543516378,BR-006,17-10-2023,6,1080.007741,GBP,Instant
2712967849,BR-003,06-09-2024,1,1391.099284,GBP,Credit
6714125077,BR-006,25-12-2023,1,1322.024108,USDT,Instant
2168512271,BR-005,11-04-2023,4,828.7386313,USD,Instant
6875255006,BR-001,01-12-2024,6,730.1366009,USDT,Instant
8548644527,BR-006,19-11-2023,5,1071.202433,USDT,Instant
3676822980,BR-007,10-06-2023,1,290.8485459,USDT,Instant
2863423393,BR-001,08-01-2024,0,958.2371619,USDT,Instant
6217179811,BR-007,12-07-2023,3,724.2362999,EUR,Instant
9827062754,BR-004,05-12-2023,3,1026.469734,GBP,Instant
8782460170,BR-005,24-04-2023,3,643.0235439,USDT,Instant
1139469966,BR-007,07-09-2023,4,1272.57044,USDT,Instant
4700248151,BR-001,25-03-2024,2,1005.352163,USDT,Instant
6024100856,BR-002,23-06-2024,4,980.2160871,GBP,Instant
8455788878,BR-002,30-06-2023,4,1796.001368,USD,Instant
7735009545,BR-004,15-01-2025,6,593.0256891,USDT,Instant
4623972542,BR-006,16-07-2024,2,286.3125165,USD,Instant
847867054,BR-004,09-11-2024,1,1264.272547,USD,Instant
6590074918,BR-002,05-04-2023,3,1236.86583,USD,Instant
7752672013,BR-003,06-03-2024,2,698.4399559,EUR,Credit
8556049054,BR-006,03-12-2024,2,339.3831312,EUR,Instant
6992842399,BR-002,23-09-2023,6,1493.257002,EUR,Instant
6414676412,BR-005,07-12-2024,3,672.7771332,EUR,Instant
4410758651,BR-005,01-11-2024,0,1314.738249,EUR,Instant
5035326243,BR-006,25-08-2023,1,-0.868065677,EUR,Instant
5950642994,BR-007,13-07-2024,1,760.2597723,USD,Instant
4566271122,BR-001,21-04-2024,1,610.7328426,USD,Instant
8088406337,BR-007,03-02-2025,3,463.4505283,USD,Instant
318525955,BR-005,20-12-2023,5,1329.410122,USD,Instant
4840744406,BR-006,18-09-2024,5,885.5599184,USDT,Instant
8539061136,BR-002,27-05-2023,1,79866.58944,USD,Instant
3256186118,BR-004,03-06-2024,2,746.4858686,USD,Instant
8932500832,BR-007,05-06-2023,6,603.4658046,USD,Credit
1265088058,BR-005,10-10-2023,1,434.6717447,EUR,Instant
8835330629,BR-006,15-12-2024,6,1057.669895,USDT,Credit
3975836027,BR-004,19-05-2023,4,1891.750007,USDT,Instant
3877660243,BR-004,11-05-2023,3,1652.888289,USDT,Instant
2005113890,BR-004,27-04-2024,4,1504.495738,EUR,Credit
9362900534,BR-001,19-10-2023,3,726.3907799,USDT,Instant
859819924,BR-007,24-01-2024,1,1894.895385,USDT,Instant
7723598101,BR-003,07-05-2024,4,1106.321241,GBP,Instant
7193058956,BR-004,04-03-2024,5,823.0287587,USDT,Instant
9887994938,BR-001,20-03-2023,6,1729.409568,USD,Instant
6444259448,BR-005,14-07-2023,4,884.2909694,USDT,Instant
4099385772,BR-001,18-11-2024,3,876.5710537,GBP,Instant
4266974331,BR-005,21-10-2024,4,219.7832661,EUR,Instant
1216892420,BR-001,15-02-2024,2,1463.548739,EUR,Credit
8362299016,BR-006,24-09-2024,4,567.4615387,USD,Credit
7560164808,BR-002,17-03-2024,2,905.6826681,USD,Instant
8681639087,BR-006,28-12-2024,3,900.414905,USD,Credit
1721921853,BR-002,08-05-2024,0,752.169793,GBP,Instant
846371965,BR-002,10-06-2024,3,571.7902135,USDT,Instant
2224794792,BR-003,21-01-2025,5,1684.557184,USD,Instant
1303043384,BR-004,28-12-2023,3,802.9209517,USD,Instant
3261110125,BR-004,05-09-2023,1,848.6127274,GBP,Credit
5234664681,BR-005,19-05-2024,2,1330.244491,USDT,Instant
8213799515,BR-003,10-01-2024,3,1332.137602,USD,Instant
7537636296,BR-001,18-11-2024,3,1111.193907,USDT,Instant
1623326802,BR-003,16-02-2024,2,2548.347757,USDT,Credit
2999449878,BR-006,07-07-2024,6,215.3218286,USD,Credit
77987061,BR-007,11-06-2024,4,236.8526751,USD,Instant
8194541956,BR-004,01-05-2023,4,238.3944154,USDT,Instant
9007212572,BR-007,24-03-2024,3,1319.781465,GBP,Instant
40714082,BR-004,27-06-2024,2,184808.8444,USD,Instant
7552405317,BR-001,15-03-2023,4,1153.442659,GBP,Instant
5947348153,BR-005,18-02-2024,5,1763.80019,USDT,Instant
5781131261,BR-006,28-08-2024,4,371.1043088,EUR,Instant
6712078228,BR-004,18-06-2024,6,1593.091175,EUR,Instant
2139455922,BR-003,08-07-2023,2,1491.143742,USD,Credit
4293595937,BR-006,19-11-2023,3,1675.776025,USD,Instant
9752673873,BR-004,22-01-2024,1,911.3375131,EUR,Instant
142668070,BR-003,11-12-2023,3,824.0685496,USD,Credit
857411197,BR-002,29-10-2024,5,907.1316183,USD,Instant
8426684771,BR-006,21-10-2024,4,443.6179608,USD,Instant
6085803895,BR-007,12-10-2023,3,1261.232059,USD,Instant
8651530992,BR-006,08-07-2023,3,824.0589129,EUR,Credit
4412258574,BR-002,12-09-2024,3,912.1210151,GBP,Instant
2481614188,BR-001,25-05-2023,1,1389.854288,USDT,Instant
6177103624,BR-003,19-01-2024,3,1066.207488,USDT,Instant
3300061251,BR-007,08-11-2023,3,728.1294448,USD,Instant
8504431082,BR-004,16-10-2024,7,579.138866,USDT,Instant
3192355457,BR-007,20-12-2023,0,1488.333248,GBP,Instant
9515905448,BR-007,11-12-2024,1,970.9017436,USD,Instant
2480620679,BR-006,30-08-2024,4,1598.161664,USD,Instant
4139397040,BR-004,02-10-2023,3,534.2823549,EUR,Instant
5878056999,BR-001,20-07-2024,2,870.1354413,EUR,Instant
7168971664,BR-006,01-06-2023,1,843.338704,EUR,Credit
7616570493,BR-005,01-01-2024,4,728.8068682,USD,Instant
5865351619,BR-007,23-04-2023,5,1997.366976,USD,Instant
211905002,BR-005,04-12-2024,6,66294.05105,USD,Credit
5466983117,BR-007,21-02-2025,3,418.4077458,EUR,Credit
4375702546,BR-004,12-10-2023,3,1362.36741,GBP,Instant
8594949529,BR-004,25-09-2023,4,93297.8394,USD,Instant
4093428211,BR-004,27-08-2024,0,-201.672773,USDT,Instant
8828515816,BR-006,27-06-2024,3,62205.38812,USDT,Credit
7216081789,BR-003,06-12-2023,4,548.007915,USDT,Instant
7620095069,BR-005,12-08-2023,2,392.0313747,USD,Credit
4525157447,BR-003,23-03-2024,1,660.8610044,EUR,Instant
7532170875,BR-003,07-03-2024,3,331.7987883,EUR,Instant
2643294181,BR-001,17-01-2025,5,561.4330308,USD,Instant
3755434275,BR-003,14-07-2024,2,1534.75642,USD,Instant
3582053725,BR-006,01-03-2024,1,75.46800214,USD,Instant
385841724,BR-004,31-07-2024,1,1429.33172,USDT,Instant
5044428231,BR-003,07-12-2024,1,127149.2601,USD,Instant
8070560752,BR-002,23-08-2023,7,-264.0022945,GBP,Instant
3859333485,BR-001,21-09-2024,4,582.9029531,GBP,Credit
4297496209,BR-004,01-03-2024,3,643.0789814,USD,Instant
3105871811,BR-006,07-01-2025,1,1529.020117,USDT,Credit
4267332841,BR-004,17-10-2023,5,551.6933655,USD,Instant
5856523535,BR-003,23-09-2023,3,941.4877012,USD,Instant
1272097547,BR-003,29-03-2024,2,1875.706099,GBP,Credit
8887182079,BR-007,16-02-2025,1,-167.7525983,USD,Instant
4110674096,BR-001,05-11-2024,1,620.2574295,EUR,Instant
513584540,BR-002,15-05-2023,2,974.8647819,GBP,Credit
9300028027,BR-002,24-07-2024,3,909.8821475,EUR,Instant
616836938,BR-001,13-05-2024,3,478.7437314,USD,Instant
3113961308,BR-002,05-06-2024,1,1505.480593,USDT,Instant
1367638195,BR-006,23-09-2024,3,603.2692652,GBP,Instant
9444838539,BR-002,08-04-2024,3,1161.466107,USD,Credit
4910842147,BR-007,18-04-2024,3,1034.773918,USD,Instant
3411201697,BR-004,30-04-2023,3,1423.022504,USD,Instant
2821793775,BR-005,16-08-2024,2,129.2541717,USD,Credit
3300428686,BR-003,04-07-2024,2,1228.835806,GBP,Instant
5120158285,BR-007,21-02-2024,4,1582.578562,GBP,Credit
272839517,BR-006,22-02-2024,4,848.6984883,USD,Instant
9526200759,BR-004,22-11-2023,2,604.106932,USD,Instant
5013102185,BR-004,22-11-2024,2,862.311907,EUR,Credit
5244786686,BR-007,11-10-2023,2,830.2662749,USDT,Credit
9673488049,BR-005,18-10-2023,1,908.6744254,GBP,Instant
8513769923,BR-002,12-08-2024,4,1633.85154,EUR,Credit
1350746890,BR-007,09-10-2024,4,549.8897381,USD,Credit
6780495348,BR-005,08-07-2024,1,820.6866675,EUR,Instant
4722360175,BR-002,25-08-2023,2,781.2069039,EUR,Credit
6281852421,BR-007,16-02-2025,2,87395.12283,USDT,Instant
8622197991,BR-007,20-06-2024,1,1462.645275,EUR,Instant
5979856905,BR-007,02-11-2024,1,1677.446466,USD,Instant
8595445726,BR-005,20-11-2023,5,1423.555604,GBP,Instant
8495800530,BR-006,05-11-2023,4,888.8029245,USD,Credit
3543784238,BR-004,04-11-2024,5,1407.926755,EUR,Credit
2045779562,BR-007,01-01-2025,1,1126.463602,USD,Instant
941007724,BR-001,06-09-2023,3,755.0165238,EUR,Instant
1290589805,BR-002,16-05-2024,4,632.7722546,USDT,Instant
9872162808,BR-003,21-03-2023,2,89756.96829,USDT,Instant
7560491090,BR-003,29-07-2023,7,2119.982596,USDT,Instant
5081887422,BR-001,04-07-2024,4,1426.845299,EUR,Instant
1554687251,BR-007,02-03-2023,2,839.2604417,USDT,Instant
2736497908,BR-003,16-09-2023,4,1267.116424,EUR,Credit
9015293964,BR-002,12-04-2024,5,1056.424205,USD,Credit
5880157693,BR-005,21-03-2024,6,1515.073731,GBP,Instant
1035087525,BR-003,09-03-2023,1,195.0860766,EUR,Credit
1827494674,BR-001,02-09-2024,3,1363.221967,USD,Credit
6128867834,BR-001,07-07-2024,4,1275.936853,GBP,Instant
6885732932,BR-004,17-10-2023,2,760.8909989,USDT,Instant
4771501309,BR-001,03-02-2024,2,643.1405173,GBP,Instant
7615557142,BR-002,12-12-2024,0,1125.588846,EUR,Credit
6471570782,BR-007,27-12-2024,9,-196.2060472,GBP,Instant
4533969026,BR-003,23-09-2023,7,-518.0890535,USD,Instant
4566839289,BR-002,22-11-2023,1,164.0381133,GBP,Instant
7726125990,BR-005,18-04-2024,1,931.354466,USDT,Instant
598481125,BR-007,31-12-2024,8,909.9486993,USD,Instant
6327936916,BR-002,01-04-2023,3,1607.753403,USD,Credit
3880014102,BR-005,05-08-2024,5,473.1046013,USDT,Instant
2248053279,BR-001,31-08-2023,3,1132.503636,USD,Instant
5199235969,BR-001,06-04-2023,1,1260.194001,USD,Instant
8610254872,BR-004,21-06-2023,6,1827.343967,EUR,Instant
4529722342,BR-007,26-10-2023,8,753.7440547,USD,Instant
5574505515,BR-003,09-06-2024,5,708.904574,USDT,Credit
3997833606,BR-006,03-11-2023,2,1281.171567,GBP,Instant
1802069425,BR-002,31-05-2024,3,1155.341816,GBP,Instant
4455794783,BR-004,01-07-2023,3,1687.594811,USD,Instant
9566472789,BR-004,14-03-2024,3,2453.907917,EUR,Credit
5397478378,BR-006,27-01-2024,5,1360.532749,USDT,Credit
9532986786,BR-003,05-07-2024,2,-50.43177003,USD,Instant
1099822030,BR-003,18-08-2023,2,-50.55142013,USDT,Instant
4632705713,BR-006,25-05-2024,4,1542.032124,USD,Instant
5931961271,BR-007,09-07-2024,0,1095.014397,USDT,Instant
8279716814,BR-001,09-07-2024,5,1399.647311,USD,Instant
7093870573,BR-002,07-11-2023,4,938.7307727,EUR,Instant
5849585302,BR-002,05-12-2024,2,1745.043877,USDT,Credit
9467286965,BR-002,08-07-2024,5,664.3831801,EUR,Instant
8914770988,BR-005,06-01-2025,2,988.386042,USD,Instant
8506043818,BR-003,28-02-2023,3,1079.771787,USDT,Instant
7761022611,BR-006,06-04-2023,4,546.1428624,EUR,Instant
9612052628,BR-001,18-11-2023,4,1864.209833,USD,Instant
3205676040,BR-007,26-12-2024,2,939.70559,USDT,Instant
8076128479,BR-007,28-12-2023,4,1139.606683,EUR,Instant
8482685786,BR-001,23-05-2023,3,873.42575,EUR,Instant
6322185161,BR-002,07-05-2023,3,398.2165519,GBP,Instant
3786414016,BR-007,03-07-2024,4,353.5169938,USD,Instant
4272255422,BR-005,02-09-2023,1,491.3773154,USD,Instant
1924419952,BR-004,01-11-2023,3,1442.35291,USDT,Credit
4981718416,BR-005,15-04-2024,4,912.0454322,USD,Credit
9815301683,BR-003,16-03-2024,5,887.7224792,GBP,Instant
1829007886,BR-007,29-06-2023,3,470.7747553,EUR,Instant
3374127631,BR-004,24-12-2024,3,852.9090541,EUR,Instant
3328323029,BR-004,15-06-2024,0,1275.720854,USDT,Instant
8989240842,BR-007,02-08-2024,1,97742.59124,GBP,Credit
1282880100,BR-007,25-01-2024,1,937.9428699,USD,Instant
8718746498,BR-001,12-09-2024,2,199.2799738,GBP,Credit
9756335779,BR-006,23-09-2023,3,667.4028158,EUR,Instant
1748086506,BR-007,25-02-2024,2,807.376595,EUR,Instant
3832076055,BR-004,27-12-2023,4,235.4527165,USDT,Instant
8352511734,BR-003,25-02-2024,2,1347.105521,USD,Credit
798230418,BR-003,23-05-2023,1,275.734529,USDT,Instant
6631111195,BR-005,05-03-2023,0,729.3527554,USD,Instant
1953957671,BR-007,12-12-2023,4,885.9476578,EUR,Instant
1925428065,BR-004,17-09-2024,1,87746.74565,USD,Credit
7054652625,BR-001,09-12-2024,2,448.9540222,USDT,Instant
1590342702,BR-005,31-08-2023,4,639.9185482,USD,Instant
3740009943,BR-002,18-04-2023,1,1035.348511,USD,Instant
3632902144,BR-003,15-04-2024,2,1134.419862,USD,Instant
2900361853,BR-005,12-05-2024,5,869.6884344,USD,Instant
8312543432,BR-004,15-02-2025,0,1684.311711,USD,Instant
8643912297,BR-006,05-03-2024,4,652.7484193,USDT,Instant
4439868606,BR-006,30-06-2024,2,835.9453558,EUR,Instant
2745781666,BR-003,01-12-2024,4,976.2013774,USD,Credit
4855857540,BR-005,15-05-2024,2,672.1973466,USD,Instant
9650389458,BR-004,09-12-2024,4,74743.96073,USD,Instant
2541534411,BR-003,04-05-2023,4,1074.919527,USD,Instant
8492494689,BR-007,07-09-2023,2,1338.284964,USDT,Instant
5698694736,BR-007,26-04-2024,1,900.1613491,USD,Credit
9224626230,BR-003,03-01-2025,5,1854.527592,EUR,Credit
3190246308,BR-003,11-12-2023,6,421.8315502,GBP,Instant
205499801,BR-003,01-08-2023,7,825.6949606,USDT,Instant
8495293912,BR-004,01-10-2024,3,1977.331272,GBP,Instant
9569753580,BR-005,11-11-2023,1,377.7819761,USDT,Instant
8996454453,BR-005,18-04-2024,3,687.5049075,USDT,Instant
3261091138,BR-006,13-06-2023,1,983.900747,USD,Instant
7315240763,BR-006,09-07-2024,4,203.3352964,GBP,Credit
9952341937,BR-007,15-05-2024,1,1295.332597,USDT,Credit
9848367874,BR-002,26-08-2024,0,1054.89604,USDT,Instant
2034556366,BR-002,22-01-2025,4,1123.162799,USDT,Instant
5914113030,BR-003,29-01-2025,5,1110.187903,USDT,Credit
5545556609,BR-006,23-12-2023,6,252.9577638,USDT,Instant
3623921865,BR-002,08-03-2024,3,623.5352752,USDT,Instant
6102692159,BR-003,23-11-2024,1,1227.961399,USDT,Credit
7831340145,BR-001,17-08-2024,1,559.6597157,GBP,Instant
3450746047,BR-003,25-10-2024,2,1312.193447,GBP,Credit
5625814219,BR-001,28-06-2024,5,1329.50756,USDT,Instant
5054987951,BR-002,17-11-2023,5,1145.897918,USD,Credit
299220457,BR-006,30-04-2024,4,1473.158758,EUR,Instant
8367311428,BR-005,06-11-2024,2,1298.028105,USD,Credit
7035194674,BR-005,14-08-2024,1,1040.691028,GBP,Instant
4477885696,BR-001,29-04-2023,4,1304.194801,GBP,Instant
732158708,BR-007,23-05-2024,1,301.1932191,USD,Instant
9156713122,BR-006,31-05-2024,3,1586.754671,GBP,Instant
2821155605,BR-002,13-04-2023,7,485.9854669,EUR,Credit
1849531091,BR-003,02-06-2023,3,778.3895916,EUR,Instant
6966830132,BR-007,18-08-2023,3,661.4572883,USD,Instant
5292905041,BR-005,04-02-2025,1,241.6710356,GBP,Credit
9757024544,BR-006,27-09-2023,2,1310.046599,EUR,Instant
5496573231,BR-005,02-01-2025,2,593.3200318,USD,Instant
2907374883,BR-001,19-04-2023,6,1023.607042,USD,Instant
555684452,BR-002,10-05-2024,1,1579.793787,GBP,Credit
3544897924,BR-005,23-01-2024,4,1223.652372,GBP,Instant
9107487556,BR-001,20-05-2023,6,1030.125493,USDT,Instant
9602489609,BR-005,02-08-2023,3,948.6961565,USD,Instant
5807762765,BR-007,19-12-2023,2,1610.401299,USDT,Credit
6237413746,BR-004,28-06-2023,7,1142.832572,EUR,Credit
6262107042,BR-006,19-07-2024,0,94559.24035,USD,Credit
2297843505,BR-007,20-09-2024,2,1801.706958,USDT,Instant
3949179918,BR-006,08-05-2023,2,1036.655342,USDT,Instant
7586682352,BR-007,11-03-2024,3,487.6832973,EUR,Instant
557687705,BR-005,20-03-2023,5,611.9499295,USDT,Credit
123654413,BR-005,05-01-2025,3,1257.213728,USDT,Credit
4901002084,BR-006,21-11-2024,4,771.8359735,USD,Instant
6688330749,BR-005,25-12-2023,2,1114.675214,EUR,Instant
5877734661,BR-007,23-02-2023,2,1746.897174,USD,Instant
8236366813,BR-003,03-07-2023,3,777.4041439,GBP,Credit
4115267635,BR-007,17-01-2024,2,1003.560684,USDT,Credit
1840314696,BR-002,04-05-2024,2,1353.584157,GBP,Instant
3929310431,BR-001,26-07-2023,4,712.5495735,USDT,Credit
4260088673,BR-006,07-10-2023,2,551.0345533,USD,Instant
4718511405,BR-004,03-09-2023,3,1315.339931,GBP,Instant
1267028221,BR-005,15-09-2023,2,1431.026118,USDT,Instant
4215862143,BR-007,12-03-2024,2,-409.1282561,USDT,Credit
8410749832,BR-004,30-08-2023,3,2460.245202,GBP,Instant
2172177764,BR-006,28-12-2023,4,1088.345267,EUR,Instant
2732335339,BR-005,05-10-2024,7,78365.40434,USDT,Instant
3653498203,BR-002,30-01-2024,4,1567.019139,EUR,Credit
7365261724,BR-001,25-09-2023,4,-52.03116881,USD,Instant
4521709952,BR-006,23-06-2023,1,1015.292648,USDT,Credit
48326241,BR-003,01-07-2024,3,537.5307937,GBP,Instant
5952218991,BR-002,03-04-2023,3,1445.037935,GBP,Instant
6502744680,BR-004,09-03-2023,1,828.522477,GBP,Credit
1653512654,BR-006,04-01-2025,2,1127.090262,GBP,Instant
8555488732,BR-004,17-12-2023,2,1075.781111,EUR,Instant
2898445937,BR-002,14-06-2024,4,895.0727748,USDT,Instant
52679074,BR-003,02-12-2023,4,439.8008266,USD,Instant
3465636817,BR-002,05-05-2024,1,698.0620798,GBP,Instant
7696991140,BR-007,27-08-2023,3,139947.0198,EUR,Instant
4763545192,BR-007,22-10-2024,6,1079.279093,USDT,Credit
743825900,BR-004,21-07-2024,3,942.7403984,USDT,Instant
3191457398,BR-006,28-10-2023,7,425.4490237,USD,Instant
231149120,BR-003,27-03-2024,2,1170.721311,USD,Instant
6835540829,BR-001,27-09-2024,6,699.2080102,EUR,Instant
9938714092,BR-007,27-11-2023,3,1422.431452,EUR,Instant
1468197156,BR-004,06-11-2023,1,1073.505875,USDT,Instant
899603956,BR-007,23-07-2024,5,683.4338951,GBP,Instant
866220098,BR-004,17-04-2024,2,1098.715571,USDT,Instant
1861161531,BR-005,26-12-2023,2,852.6179629,GBP,Instant
5315129511,BR-004,26-12-2023,4,506.375384,EUR,Credit
7201613888,BR-004,20-06-2023,5,1192.512187,USD,Instant
4349213577,BR-002,12-02-2024,4,772.2457269,USD,Instant
4589477776,BR-001,21-06-2024,4,812.7182823,EUR,Instant
4617489803,BR-003,29-04-2024,1,1580.476051,GBP,Credit
16619155,BR-002,29-11-2024,1,1234.694916,EUR,Instant
8148204063,BR-004,15-07-2024,7,1187.637794,USDT,Credit
3374446054,BR-003,18-08-2023,4,666.6450541,EUR,Instant
9710604591,BR-006,06-12-2024,4,646.4097305,USD,Instant
4736234659,BR-004,13-12-2024,3,1277.559423,GBP,Instant
4882313673,BR-005,27-03-2023,5,1328.586888,USD,Credit
4680158666,BR-003,22-08-2024,1,1252.082955,EUR,Instant
7373893843,BR-003,31-12-2024,4,695.542471,EUR,Credit
7532797147,BR-006,14-06-2023,1,496.1917517,GBP,Credit
1803755904,BR-005,16-09-2023,1,1460.342986,EUR,Credit
8485099918,BR-003,11-07-2023,2,1331.174751,GBP,Credit
9172116266,BR-002,11-06-2024,2,-1239.261144,GBP,Credit
5418358405,BR-001,08-05-2024,3,1294.64681,EUR,Instant
9122003733,BR-005,10-03-2024,2,486.0428911,USDT,Credit
2935823353,BR-005,18-06-2023,1,289.1175818,GBP,Instant
9215644185,BR-007,02-07-2024,4,117480.8181,USDT,Instant
6178606329,BR-001,24-09-2023,4,53836.34418,GBP,Instant
1690583911,BR-005,03-01-2024,1,338.935882,USDT,Instant
8020430078,BR-003,02-01-2025,3,945.7411894,USD,Instant
9197376734,BR-002,10-06-2023,5,331.0705642,GBP,Instant
9055125839,BR-007,09-08-2023,1,1032.914532,USD,Credit
4846282134,BR-002,01-07-2024,2,1109.800372,USDT,Instant
6638203362,BR-001,02-12-2024,0,921.4493009,USD,Credit
5438090184,BR-005,05-09-2024,2,1037.746406,USDT,Credit
5981774526,BR-001,23-01-2025,3,961.4616995,EUR,Credit
335608025,BR-004,19-03-2023,1,1240.630606,USD,Credit
1153841181,BR-007,20-02-2025,2,1083.794832,USD,Instant
4594741792,BR-007,20-09-2023,4,-59.1208439,GBP,Instant
7295443801,BR-001,18-11-2024,3,541.2459021,USD,Credit
8473840672,BR-005,31-08-2024,4,2059.299765,USDT,Instant
7283173873,BR-002,11-01-2025,6,677.5160441,USDT,Instant
5775845161,BR-006,21-05-2024,2,1664.715853,EUR,Instant
7309384857,BR-003,26-04-2023,2,1412.653759,USD,Instant
8877081695,BR-004,14-02-2024,2,867.3880673,USDT,Credit
4431870957,BR-001,23-06-2023,2,1175.380179,EUR,Instant
6381814659,BR-004,08-12-2023,4,476.8752351,USDT,Credit
7642938874,BR-006,12-02-2024,2,590.9328892,GBP,Instant
3113769248,BR-002,22-08-2023,5,-16.64955552,USDT,Instant
3734616292,BR-007,23-12-2024,3,1588.935041,USD,Instant
5826881502,BR-007,04-07-2023,5,803.1727608,USD,Instant
6277593722,BR-007,12-05-2024,3,1353.145028,EUR,Instant
9227281256,BR-006,07-06-2024,2,770.7774656,USD,Credit
2435302395,BR-001,24-11-2024,2,1894.568698,USD,Credit
3417007612,BR-002,13-12-2024,4,774.045734,EUR,Credit
5841531951,BR-007,13-01-2024,3,862.5024273,USD,Credit
8445216661,BR-005,18-02-2024,3,1596.016299,EUR,Credit
765361054,BR-003,06-04-2024,0,848.8849816,USDT,Instant
2868054505,BR-001,09-04-2024,2,1645.151968,USD,Instant
8812302367,BR-005,07-05-2023,2,753.3454824,GBP,Instant
9186975270,BR-001,30-01-2024,2,1605.892866,GBP,Instant
5132643025,BR-005,10-10-2024,3,1748.747858,USD,Credit
7707255365,BR-004,10-01-2024,3,1353.90816,USD,Instant
9911254328,BR-005,23-06-2023,2,1219.585212,USDT,Instant
6959759866,BR-002,17-03-2024,4,1321.956505,USD,Instant
3305627423,BR-004,09-12-2023,4,489.6874797,GBP,Instant
1265557342,BR-004,13-01-2025,2,591.9679058,USD,Instant
3786438604,BR-002,31-10-2024,7,1749.804594,USDT,Instant
2233052107,BR-002,19-10-2023,2,528.5403089,USDT,Credit
2702325409,BR-003,29-03-2024,1,861.2856458,USD,Instant
873792289,BR-003,14-01-2025,2,777.9440023,EUR,Instant
2824576429,BR-002,09-06-2023,1,1029.652916,USDT,Credit
5796049485,BR-002,03-04-2023,3,659.8406014,GBP,Credit
3530777746,BR-006,07-08-2024,2,701.4940862,GBP,Instant
1790753653,BR-005,05-10-2023,3,1195.568247,EUR,Instant
3387431837,BR-007,05-08-2023,0,1106.885774,USDT,Credit
7643288215,BR-007,07-01-2025,6,1589.401856,USD,Credit
9908175779,BR-003,07-09-2023,5,1214.887917,GBP,Credit
5672992212,BR-005,09-09-2023,4,-289.4085094,USD,Instant
7849225246,BR-004,19-01-2024,6,1079.357798,USD,Instant
1870217421,BR-004,07-08-2023,9,1400.895817,USD,Instant
4801169561,BR-007,20-11-2023,1,643.6878269,GBP,Instant
260320072,BR-004,21-07-2024,4,1231.724784,EUR,Credit
6176627446,BR-007,17-07-2024,4,745.758213,EUR,Instant
